ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,DIRECTION_NAME_ALT,SERVICE_CODE,SERVICE_TYPE,SERVICE_CLASS,SERVICE_MODE,SORT_ORDER,STOP_ID,STOP,TRAVEL_DIRECTION,TIMEPOINT,CITY,COUNTY,TAZ,CENSUS_TRACT,AVG_DWELL_TIME,AVG_SEGMENT_MILES,AVG_PASSENGER_MILES,AVG_PASSENGERS_ON,AVG_PASSENGERS_OFF,AVG_VEHICLE_SEATS,AVG_LOAD,MAX_LOAD,MAX_LOAD_P,AVG_WHEELCHAIR,AVG_BICYCLE,AVG_KNEEL,AVG_SERVICED,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,SUM_VEHICLE_SEATS,SUM_LOAD,SUM_PASSENGER_MILES,SUM_WHEELCHAIR,SUM_FON,SUM_FOFF,SUM_RON,SUM_ROFF,SUM_BICYCLE,SUM_KNEEL,AVG_LOAD_P,TRIPS_EARLY,TRIPS_LATE,TRIPS_ONTIME,Latitude,Longitude,SUM_TRAFFIC_PRIORITY,LAT_ACTUAL,LON_ACTUAL,LOAD_DURATION_ALT,LOAD_DURATION,ONTIME,STOP_KEY,TRIPS_COUNT,TRIPS_GROSS,ACTUAL_DIST
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,610,133,ALTON PK BLVD/SHIPP,N,0,,,,,0.006025641026,0.134112,0.4636752137,0,0,30,5,17,0.53125,0,0,0,0.019,3,0,4720,868,116.409216,0,3,0,0,0,0,0,18,0,0,0,35.018855,-85.312105,0,35.01885644,-85.31210262,0,0,0,,156,156,1
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,620,134,S MARKET/D M WHITE,N,0,,,,,0.003782051282,0.6193536,2.138869464,0,0,30,5,16,0.5,0,0,0,0.038,3,4,4720,867,536.9795712,0,3,1,0,3,0,0,18,0,0,0,35.019952,-85.311502,0,35.01994894,-85.31150222,0,0,0,,156,156,1
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,630,136,S MARKET/HOWARD SCHOOL OF ACADEMICS AND TECHNOL,N,0,,,,,0.02288461538,0.1258824,0.4196787587,0,0,30,5,16,0.5,0,0,0,0.115,6,36,4720,837,105.3635688,0,6,7,0,14,0,0,17,0,0,0,35.025455,-85.31155,0,35.02545846,-85.31154755,0,0,0,,156,156,1
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,640,137,S MARKET/E 25TH,N,0,,,,,0.2514102564,0.5215128,1.861227661,0,0,30,5,16,0.5,0,0,0,0.525,114,55,4720,896,467.2754688,13,114,43,0,10,0,0,18,0,0,0,35.026485,-85.310993,0,35.02647197,-85.31101115,0,0,0,,156,156,7
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,650,1487,MARKET/20TH,N,0,,,,,0.01378205128,0.1743456,0.6125,0,0,30,5,16,0.5,0,0,0,0.044,2,16,4720,882,153.7728192,2,2,8,0,4,0,0,18,0,0,0,35.030812,-85.3088,0,35.03081426,-85.30880141,0,0,0,,156,156,1
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,660,138,S MARKET/19TH,N,0,,,,,0.05487179487,0.2151888,0.7517021173,0,0,30,5,16,0.5,0,0,0,0.294,33,38,4720,877,188.7205776,0,33,18,0,19,0,0,18,0,0,0,35.03227,-85.308545,0,35.03229363,-85.30854882,0,0,0,,156,156,9
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,670,139,S MARKET/17TH,N,0,,,,,0.0003267973856,0.12192,0.4258935509,0,0,30,5,16,0.5,0,0,0,0.012,1,1,4720,877,106.92384,0,1,1,0,0,0,0,18,0,0,0,35.034138,-85.308195,0,35.0341389,-85.30819685,0,0,0,,156,156,1
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,680,140,S MARKET/16TH,N,0,,,,,0,0.1027176,0.3588153166,0,0,30,5,16,0.5,0,0,0,0.019,2,2,4720,877,90.0833352,0,2,2,0,0,0,0,18,0,0,0,35.035092,-85.30775,0,35.035091,-85.307747,0,0,0,,156,156,1
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,690,141,S MARKET/MAIN,N,0,,,,,0.02046052632,0.1853184,0.6274281274,0,0,30,5,16,0.5,0,0,0,0.108,1,28,4720,850,157.52064,0,1,12,0,4,0,0,18,0,0,0,35.035862,-85.307322,0,35.03586925,-85.30732136,0,0,0,,156,156,3
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,700,100151,Mkt CC 1,X,-1,,,,,0.3144370861,,,0,0,30,5,16,0.5,0,0,0,0,0,0,4720,850,,0,0,0,0,0,0,0,18,,,,35.037464,-85.30737,0,35.0383591,-85.30751749,0,0,,,156,156,330
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,710,142,MARKET/CHOO CHOO,N,0,,,,,0.04013605442,0.1331976,0.4212533994,0,0,30,5,16,0.5,0,0,0,0.166,3,59,4720,794,105.7588944,1,3,29,0,13,0,0,16,0,0,0,35.037463,-85.30737,0,35.03748406,-85.3073659,0,0,0,,156,156,8
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,720,143,MARKET/SPS,N,0,,,,,2.759455782,0.105156,0.2898455711,0,1,30,4,14,0.4375,0,0,0,0.538,124,226,4720,692,72.767952,3,120,157,4,24,0,0,14,0,0,0,35.0386,-85.307433,0,35.0387467,-85.30741972,0,0,0,,156,156,54
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,730,771,MARKET/KING,N,0,,,,,0.002040816327,0.1027176,0.2823062354,0,0,30,4,14,0.4375,0,0,0,0.012,0,2,4720,690,70.875144,0,0,0,0,2,0,0,14,0,0,0,35.039462,-85.307497,0,35.03946238,-85.30749464,0,0,0,,156,156,1
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,740,144,MARKET/DRC,N,0,,,,,0,0.1776984,0.4876736111,0,0,30,4,14,0.4375,0,0,0,0.006,0,1,4720,689,122.4341976,0,0,0,0,1,0,0,14,0,0,0,35.040257,-85.307878,0,35.040257,-85.307877,0,0,0,,156,156,0
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,750,100189,Mkt 12 1,X,-1,,,,,0.5666666667,,,0,0,30,4,14,0.4375,0,0,0,0,0,0,4720,689,,0,0,0,0,0,0,0,14,,,,35.041938,-85.308762,0,35.0423507,-85.30856485,0,0,,,156,156,162
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,760,145,MARKET/12TH,N,0,,,,,0.02692307692,0.1423416,0.3197698135,0,1,30,3,9,0.28125,0,0,0,0.391,1,168,4720,522,6.6900552,2,1,72,0,52,0,0,11,0,0,0,35.041675,-85.30864,0,35.04160978,-85.30860836,0,0,0,,156,156,26
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,770,1560,MARKET/WAREHOUSE ROW,N,0,,,,,0,0.0896112,0.197027972,0,0,30,3,9,0.28125,0,0,0,0.076,0,1,392,46,4.1221152,0,0,1,0,0,0,0,11,0,0,0,35.04288,-85.309102,0,35.042881,-85.309105,0,0,0,,13,13,1
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,780,163,MARKET/11TH  PATTEN TOWERS,N,0,,,,,0.05769230769,0.1938528,0.3428321678,0,0,30,2,6,0.1875,0,0,0,0.461,2,11,392,37,7.1725536,0,2,10,0,1,0,0,9,0,0,0,35.043448,-85.309277,0,35.04351077,-85.30928362,0,0,0,,13,13,23
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,790,164,MARKET/MILLER PK,W,0,,,,,0.03076923077,0.1328928,0.1842074592,0,0,30,2,5,0.15625,0,0,0,0.307,0,8,392,29,3.8538912,0,0,3,0,5,0,0,7,0,0,0,35.045045,-85.309308,0,35.045171,-85.30932215,0,0,0,,13,13,46
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,800,165,MARKET/M.L.KING,N,0,,,,,0.02692307692,0.158496,0.196969697,0,0,30,2,5,0.15625,0,0,0,0.307,2,5,392,26,4.120896,0,2,3,0,2,0,0,6,0,0,0,35.046062,-85.30934,0,35.04623846,-85.30936162,0,0,0,,13,13,65
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,810,1361,MARKET/8TH - SUNTRUST BANK SHELTER,N,0,,,,,0,0.230124,0.219988345,0,0,30,1,5,0.15625,0,0,0,0.461,1,7,392,20,4.60248,0,1,3,0,4,0,0,5,0,0,0,35.047342,-85.309403,0,35.04734,-85.309402,0,0,0,,13,13,1
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,820,1589,MARKET/6TH - COURTS BUILDING,N,0,,,,,0.01,0.1728216,0.1404283217,0,0,30,1,5,0.15625,0,0,0,0.153,0,3,392,17,2.9379672,0,0,2,0,1,0,0,4,0,0,0,35.049317,-85.309498,0,35.04943254,-85.30950077,0,0,0,,13,13,42
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,830,166,MARKET/5TH,N,0,,,,,0,0.1609344,0.1307692308,0,0,30,1,5,0.15625,0,0,0,0,0,0,392,17,2.7358848,0,0,0,0,0,0,0,4,0,0,0,35.05072,-85.309452,0,35.05072,-85.309448,0,0,0,,13,13,1
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,840,167,MARKET/4TH,S,0,,,,,0,0.2770632,0.2251311189,0,0,30,1,5,0.15625,0,0,0,0,0,0,392,17,4.7100744,0,0,0,0,0,0,0,4,0,0,0,35.052122,-85.309547,0,35.05212,-85.309547,0,0,0,,13,13,1
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,850,169,4TH/LOOKOUT,E,0,,,,,0,0.0886968,0.07207167832,0,0,30,1,5,0.15625,0,0,0,0,0,0,392,17,1.5078456,0,0,0,0,0,0,0,4,0,0,0,35.052153,-85.306638,0,35.052155,-85.306641,0,0,0,,13,13,1
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,860,170,4TH/HIGH,E,0,,,,,0,0.2307336,0.1874854312,0,0,30,1,5,0.15625,0,0,0,0,0,0,392,17,3.9224712,0,0,0,0,0,0,0,4,0,0,0,35.052095,-85.305668,0,35.052094,-85.305672,0,0,0,,13,13,1
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,870,171,4TH/LINDSAY,W,0,,,,,0,0.1533144,0.1245775058,0,0,30,1,5,0.15625,0,0,0,0,0,0,392,17,2.6063448,0,0,0,0,0,0,0,4,0,0,0,35.051825,-85.303205,0,35.051826,-85.303207,0,0,0,,13,13,1
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,880,172,4TH/HOUSTON,E,0,,,,,0,2.1470112,1.641958042,0,0,30,1,5,0.15625,0,0,0,0.076,0,1,392,16,34.3521792,0,0,1,0,0,0,0,4,0,0,0,35.0513,-85.301885,0,35.0513,-85.301888,0,0,0,,13,13,1
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,890,505,RIVERSIDE/RIVER PARK,E,0,,,,,0,1.3432536,1.027272727,0,0,30,1,5,0.15625,0,0,0,0,0,0,392,16,21.4920576,0,0,0,0,0,0,0,4,0,0,0,35.056017,-85.28108,0,35.056019,-85.281082,0,0,0,,13,13,1
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,900,100069,Sho CAR0,X,-1,,,,,,,,0,0,30,1,5,0.15625,0,0,0,0,0,0,392,16,,0,0,0,0,0,0,0,4,,,,35.055919,-85.268741,0,35.05610758,-85.26868875,0,0,,,13,13,71
1.4,Route #1 am HC:1,INBOUND,,Route #1,,,Bus,910,690,SHOLAR/CARTA,N,0,,,,,,,,0,0,30,0,2,0.0625,0,0,0,0.384,0,9,392,7,,0,1,2,0,3,0,0,1,0,0,0,35.055877,-85.268777,0,35.05589555,-85.26903318,0,0,0,,13,13,77
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,10,100026,Sho CART,X,-1,,,,,,,,0,0,30,0,0,0,0,0,0,0,0,0,846,0,,0,0,0,0,0,0,0,0,,,,35.056168,-85.268713,0,35.05586489,-85.26964946,0,0,,,28,28,301
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,20,354,SHOLAR/CARTA,S,0,,,,,,1.3834872,0.3070211039,0,0,30,0,5,0.15625,0,0,0,0.178,10,0,846,10,13.834872,3,10,2,0,0,0,0,1,0,0,0,35.056167,-85.268713,0,35.05613112,-85.2687285,0,0,0,,28,28,14
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,30,505,RIVERSIDE/RIVER PARK,E,0,,,,,0.04666666667,1.8480024,0.4921266234,0,0,30,0,5,0.15625,0,0,0,0.071,2,0,846,12,22.1760288,0,2,0,0,0,0,0,1,0,0,0,35.056017,-85.28108,0,35.05603033,-85.28108333,0,0,0,,28,28,5
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,40,784,MABEL/BATTERY PLACE,W,0,,,,,0,0.1941576,0.06463068182,0,0,30,0,5,0.15625,0,0,0,0.071,3,0,846,15,2.912364,0,3,0,0,0,0,0,1,0,0,0,35.051562,-85.299422,0,35.051563,-85.299423,0,0,0,,28,28,0
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,50,283,3RD/HOUSTON,N,0,,,,,0,0.1322832,0.04403409091,0,0,30,0,5,0.15625,0,0,0,0,0,0,846,15,1.984248,0,0,0,0,0,0,0,1,0,0,0,35.051912,-85.301298,0,35.05191,-85.3013,0,0,0,,28,28,1
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,60,284,3RD/LINDSAY,W,0,,,,,0,0.283464,0.09435876623,0,0,30,0,5,0.15625,0,0,0,0,0,0,846,15,4.25196,0,0,0,0,0,0,0,1,0,0,0,35.052515,-85.302427,0,35.052513,-85.302429,0,0,0,,28,28,1
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,70,285,3RD/HIGH,W,0,,,,,0.0007142857143,0.1167384,0.03885957792,0,0,30,0,5,0.15625,0,0,0,0,0,0,846,15,1.751076,0,0,0,0,0,0,0,1,0,0,0,35.053513,-85.305272,0,35.05351407,-85.30527689,0,0,0,,28,28,2
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,80,713,3RD/LOOKOUT,W,0,,,,,0,0.0725424,0.02414772727,0,0,30,0,5,0.15625,0,0,0,0,0,0,846,15,1.088136,0,0,0,0,0,0,0,1,0,0,0,35.053588,-85.306543,0,35.053589,-85.306541,0,0,0,,28,28,1
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,90,286,3RD/WALNUT,W,0,,,,,0.003571428571,0.0993648,0.0330762987,0,0,30,0,5,0.15625,0,0,0,0,0,0,846,15,1.490472,0,0,0,0,0,0,0,1,0,0,0,35.053568,-85.307337,0,35.05357014,-85.30733882,0,0,0,,28,28,1
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,100,287,3RD/CHERRY,W,0,,,,,0,0.2109216,0.07021103896,0,0,30,0,5,0.15625,0,0,0,0,0,0,846,15,3.163824,0,0,0,0,0,0,0,1,0,0,0,35.053548,-85.308418,0,35.053547,-85.308418,0,0,0,,28,28,0
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,110,100133,Mkt 4th,X,-1,,,,,1.176428571,,,0,0,30,1,5,0.15625,0,0,0,0,0,0,4058,255,,0,0,0,0,0,0,0,6,1,5,126,35.05266,-85.309722,0,35.05143595,-85.3097343,0.004592422503,0,0.955,,134,134,447
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,120,1351,MARKET/4TH,N,0,,,,,0.2746428571,0.2343912,0.3325898915,0,0,30,2,8,0.25,0,0,0,0.268,51,0,4058,306,71.7237072,1,51,1,0,0,0,0,7,0,0,0,35.052658,-85.309722,0,35.05245306,-85.30972762,0.004592422503,0,0,,134,134,75
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,130,12,MARKET/FAMILY DOLLAR,S,0,,,,,0.1441791045,0.211836,0.339877318,0,0,30,2,9,0.28125,0,0,0,0.402,79,39,4058,346,73.295256,2,77,33,0,22,0,0,8,0,0,0,35.050703,-85.309532,0,35.05069355,-85.30957123,0.004592422503,0,0,,134,134,12
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,140,1555,MARKET/6TH,W,0,,,,,1.171268657,0.0786384,0.1688348033,1,0,30,3,12,0.375,0,0,0,0.679,218,101,4058,463,36.4095792,12,218,81,0,35,0,0,11,0,0,0,35.048828,-85.309547,0,35.04887902,-85.3095716,0.004592422503,0,0,,134,134,20
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,150,1579,MARKET/FIRST TENNESSEE BANK(7TH),S,0,,,,,0.1288059701,0.2420112,0.5622371099,0,0,30,3,16,0.5,0,0,0,0.365,64,26,4058,501,121.2476112,3,64,17,0,10,0,0,12,0,0,0,35.04812,-85.309547,0,35.04813498,-85.30953269,0.004592422503,0,0,,134,134,7
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,160,1354,MARKET/M.L.KING BLVD,S,0,,,,,0.01805970149,0.0673608,0.1564916893,0,0,30,3,16,0.5,0,0,0,0.029,3,3,4058,501,33.7477608,0,3,3,0,0,0,0,12,0,0,0,35.045983,-85.309515,0,35.04598136,-85.30951353,0.004592422503,0,0,,134,134,1
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,170,1353,MARKET/EPB,S,0,,,,,0.3641791045,0.1475232,0.4309701493,1,0,30,4,18,0.5625,0,0,0,0.701,177,48,4058,630,92.939616,6,177,30,0,22,0,0,15,0,0,0,35.045383,-85.309452,0,35.04539352,-85.30946275,0.004592422503,0,0,,134,134,5
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,180,17,MARKET/11TH,S,0,,,,,0.03940298507,0.0874776,0.25677154,0,0,30,4,18,0.5625,0,0,0,0.164,16,13,4058,633,55.3733208,0,16,8,0,5,0,0,15,0,0,0,35.04425,-85.309435,0,35.04421781,-85.30942931,0.004592422503,0,0,,134,134,12
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,190,742,MARKET/TVA,S,0,,,,,0.003358208955,0.140208,0.4109000452,0,0,30,4,18,0.5625,0,0,0,0.022,1,2,4058,632,88.611456,0,1,1,0,1,0,0,15,0,0,0,35.043472,-85.309435,0,35.04346828,-85.30943226,0.004592422503,0,0,,134,134,2
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,200,18,MARKET/12TH,S,0,,,,,0.01872180451,0.1822704,0.5400864993,0,0,30,4,20,0.625,0,0,0,0.067,9,2,4058,639,116.4707856,0,9,1,0,1,0,0,15,0,0,0,35.042347,-85.30907,0,35.04233507,-85.30906365,0.004592422503,0,0,,134,134,5
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,210,19,MARKET/COWART,S,0,,,,,0,0.2779776,0.8159430122,0,0,30,4,21,0.65625,0,0,0,0.141,11,17,4058,633,175.9598208,0,11,3,0,15,0,0,15,0,0,0,35.040952,-85.308387,0,35.040951,-85.308388,0.004592422503,0,0,,134,134,0
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,220,1557,MARKET/W 14TH,S,0,,,,,0.06395348837,0.1652016,0.4964043419,0,0,30,4,21,0.65625,0,0,0,0.126,18,3,4058,648,107.0506368,0,18,2,0,1,0,0,15,0,0,0,35.038577,-85.30756,0,35.03848315,-85.30755462,0.004592422503,0,0,,134,134,34
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,230,1357,MARKET/CHOO CHOO,S,0,,,,,0.0005426356589,0.08382,0.2522543532,0,0,30,4,21,0.65625,0,0,0,0.029,3,2,4058,649,54.39918,0,3,0,0,2,0,0,15,0,0,0,35.037107,-85.307433,0,35.03710023,-85.30743364,0.004592422503,0,0,,134,134,2
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,240,21,MARKET/MAIN,W,0,,,,,0,0.2121408,0.6394165536,0,0,30,4,21,0.65625,0,0,0,0.007,1,0,4058,650,137.89152,0,1,0,0,0,0,0,16,0,0,0,35.036378,-85.307322,0,35.036377,-85.30732,0.004592422503,0,0,,134,134,1
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,250,22,MARKET/17TH,S,0,,,,,0,0.2139696,0.6439365672,0,0,30,4,21,0.65625,0,0,0,0.022,1,2,4058,649,138.8662704,0,1,1,0,2,0,0,15,0,0,0,35.03465,-85.30826,0,35.034649,-85.308258,0.004592422503,0,0,,134,134,1
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,260,23,MARKET/19TH,S,0,,,,,0.02829457364,0.1094232,0.3267695613,0,0,30,4,21,0.65625,0,0,0,0.261,18,23,4058,644,70.4685408,0,18,19,0,6,0,0,15,0,0,0,35.032758,-85.30864,0,35.0326446,-85.30866303,0.004592422503,0,0,,134,134,42
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,270,24,MARKET/20TH,S,0,,,,,0.003507462687,0.111252,0.3317150045,0,0,30,4,21,0.65625,0,0,0,0.029,2,3,4058,643,71.535036,0,2,0,0,3,0,0,15,0,0,0,35.031788,-85.308832,0,35.03179351,-85.30882984,0.004592422503,0,0,,134,134,2
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,280,25,MARKET/21ST,S,0,,,,,0,0.3928872,1.17145381,0,0,30,4,21,0.65625,0,0,0,0,0,0,4058,643,252.6264696,0,0,0,0,0,0,0,15,0,0,0,35.030815,-85.309087,0,35.030815,-85.30909,0.004592422503,0,0,,134,134,1
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,290,26,MARKET/E 25TH,S,0,,,,,0.01156716418,0.0969264,0.2732700136,0,0,30,4,21,0.65625,0,0,0,0.238,11,46,4058,608,58.9312512,0,11,34,0,15,0,0,14,0,0,0,35.027553,-85.31066,0,35.02750384,-85.31068407,0.004592422503,0,0,,134,134,19
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,300,27,MARKET/W 25TH,S,0,,,,,0.2298507463,0.100584,0.28125,0,0,30,4,21,0.65625,0,0,0,0.119,15,20,4058,603,60.652152,2,13,15,2,6,0,0,14,0,0,0,35.026735,-85.311025,0,35.02669597,-85.31104911,0.004592422503,0,0,,134,134,16
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,310,100088,Mkt 26 0,X,-1,,,,,0.3798507463,,,0,0,30,4,21,0.65625,0,0,0,0,0,0,4058,603,,0,0,0,0,0,0,0,14,,,,35.02586,-85.31154,0,35.02532572,-85.31166715,0.004592422503,0,,,134,134,199
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,320,28,MARKET/26TH,S,0,,,,,0.01843283582,3.1552896,8.895884215,0,0,30,4,21,0.65625,0,0,0,0.089,10,5,4058,608,1918.416077,0,10,3,0,1,0,0,14,0,0,0,35.025917,-85.311487,0,35.02591389,-85.31148748,0.004592422503,0,0,,134,134,1
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,330,100244,FOOCIT,X,-1,,,,,0.04183673469,,,0,0,30,4,21,0.65625,0,0,0,0,0,0,4058,608,,0,0,0,0,0,0,0,14,,,,35.010634,-85.325823,0,35.00202804,-85.3232979,0.004592422503,0,,,134,134,3233
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,340,44,BI LO/BI LO STOP,W,0,,,,,,5.838444,16.46065129,0,0,30,4,21,0.65625,0,0,0,0,0,0,4058,608,3549.773952,0,0,0,0,0,0,0,14,0,0,0,35.010633,-85.325823,0,,,0.004592422503,0,0,,134,134,
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,350,100048,HalsCent,X,-1,,,,,,,,0,0,30,4,21,0.65625,0,0,0,0,0,0,4058,608,,0,0,0,0,0,0,0,14,0,16,118,34.98902,-85.319522,0,34.99032506,-85.31890237,0.004592422503,0,0.881,,134,134,511
1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,360,95,HALSEY/CENTRAL,N,0,,,,,,,,0,0,30,4,21,0.65625,0,0,0,0,0,0,4058,608,,0,0,0,0,0,0,0,14,0,0,0,34.989068,-85.319482,0,,,0.004592422503,0,0,,134,134,
2,Route #2,INBOUND,,Route #2,,,Bus,10,100051,NMkt Saw,X,-1,,,,,,,,0,0,31,0,3,0.09375,0,0,0,0,0,0,1880,58,,0,0,0,0,0,0,0,3,1,23,35,35.07436,-85.3084,0,35.07259053,-85.30849932,0,0,0.593,,59,59,647
2,Route #2,INBOUND,,Route #2,,,Bus,20,730,NORTH MARKET/SAWYER,E,0,,,,,,0.2871216,0.2388867488,0,0,31,1,5,0.15625,0,0,0,0.237,21,0,1880,79,22.6826064,0,20,0,0,0,0,0,4,0,0,0,35.074402,-85.308498,0,35.07440366,-85.30849538,0,0,0,,59,59,1
2,Route #2,INBOUND,,Route #2,,,Bus,30,731,MARKET/PEAK,S,0,,,,,0.006034482759,0.17526,0.1476630714,0,0,31,1,5,0.15625,0,0,0,0.05,2,1,1880,80,14.0208,0,2,1,0,0,0,0,4,0,0,0,35.071892,-85.30864,0,35.07188633,-85.30863891,0,0,0,,59,59,2
2,Route #2,INBOUND,,Route #2,,,Bus,40,732,MARKET/CHAMBLISS,S,0,,,,,0,0.21336,0.1797637391,0,0,31,1,5,0.15625,0,0,0,0,0,0,1880,80,17.0688,0,0,0,0,0,0,0,4,0,0,0,35.07031,-85.308768,0,35.070309,-85.308769,0,0,0,,59,59,0
2,Route #2,INBOUND,,Route #2,,,Bus,50,733,MARKET/BELL,S,0,,,,,0.01413793103,0.1652016,0.1409283513,0,0,31,1,5,0.15625,0,0,0,0.016,1,0,1880,81,13.3813296,0,1,0,0,0,0,0,4,0,0,0,35.068427,-85.308975,0,35.0684276,-85.30897462,0,0,0,,59,59,0
2,Route #2,INBOUND,,Route #2,,,Bus,60,734,MARKET/BUSH,S,0,,,,,0.005,0.455676,0.4463116333,0,0,31,1,5,0.15625,0,0,0,0.169,18,6,1880,93,42.377868,3,18,6,0,0,0,0,4,0,0,0,35.066948,-85.309118,0,35.06694457,-85.30912014,0,0,0,,59,59,1
2,Route #2,INBOUND,,Route #2,,,Bus,70,1840,MARKET/CHEROKEE,E,0,,,,,0.06344827586,0.20574,0.2318470724,0,0,31,1,7,0.21875,0,0,0,0.067,14,0,1880,107,22.01418,1,14,0,0,0,0,0,5,0,0,0,35.062918,-85.308638,0,35.06294471,-85.30863984,0,0,0,,59,59,10
2,Route #2,INBOUND,,Route #2,,,Bus,80,1839,MANUFACTURERS RD/CHEROKEE BLVD,W,0,,,,,0,2.670347634,2.949557011,0,0,31,1,7,0.21875,0,0,0,0.101,2,4,1880,105,280.0642608,0,2,3,0,1,0,0,5,0,0,0,35.06353,-85.310029,0,35.06353,-85.310028,0,0,0,,59,59,0
2,Route #2,INBOUND,,Route #2,,,Bus,90,1867,4TH STREET/CHESTNUT STREET,E,0,,,,,0.001481481481,0.09906,0.1107954545,0,0,31,1,7,0.21875,0,0,0,0.036,0,2,1752,99,9.80694,0,0,0,0,2,0,0,5,0,0,0,35.052127,-85.311995,0,35.05212906,-85.31199572,0,0,0,,55,55,1
2,Route #2,INBOUND,,Route #2,,,Bus,100,1838,4TH STREET/BROAD STREET-IB,E,0,,,,,0.02037037037,0.0999744,0.1105546995,0,0,31,1,7,0.21875,0,0,0,0.033,4,2,1880,105,10.497312,1,4,3,0,0,0,0,5,0,0,0,35.052181,-85.310918,0,35.05218243,-85.31091857,0,0,0,,59,59,1
